competition,sport,athlete_name,country,score,relative_score,strength,gold_prob,silver_prob,bronze_prob,medal_prob
Women's Halfpipe,Snowboard,Mitsuki Ono,JPN,350.0,0,0.25,0.0,0.0,0.0,0.0
Women's Halfpipe,Snowboard,Elizabeth Hosking,CAN,300.0,0,0.1837,0.0,0.0,0.0,0.0
Women's Halfpipe,Snowboard,Kurumi Imai,JPN,250.0,0,0.1276,0.0,0.0,0.0,0.0
Women's Ice Hockey,Ice Hockey,Team Canada,CAN,4140.0,0,0.9952,1.0,0.0,0.0,1.0
Women's Ice Hockey,Ice Hockey,Team USA,USA,4150.0,0,1.0,0.0,0.0,0.0,0.0
Women's Ice Hockey,Ice Hockey,Team Finland,FIN,3930.0,0,0.8968,0.0,1.0,0.0,1.0
Women's Ice Hockey,Ice Hockey,Team Czechia,CZE,3920.0,0,0.8922,0.0,0.0,0.0,0.0
Women's Ice Hockey,Ice Hockey,Team Switzerland,SUI,3855.0,0,0.8629,0.0,0.0,0.0,0.0
Women's Ice Hockey,Ice Hockey,Team Sweden,SWE,3800.0,0,0.8384,0.0,0.0,0.0,0.0
Women's Ice Hockey,Ice Hockey,Team Japan,JPN,3600.0,0,0.7525,0.0,0.0,1.0,1.0
Women's Ice Hockey,Ice Hockey,Team Germany,GER,3400.0,0,0.6712,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Nika Vodan,SLO,483.0,0,0.1456,1.0,0.0,0.0,1.0
Women's Large Hill Individual,Ski Jumping,Nika Prevc,SLO,1266.0,0,1.0,0.0,1.0,0.0,1.0
Women's Large Hill Individual,Ski Jumping,Nozomi Maruyama,JPN,966.0,0,0.5822,0.0,0.0,1.0,1.0
Women's Large Hill Individual,Ski Jumping,Lisa Eder,AUT,819.0,0,0.4185,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Abigail Strate,CAN,664.0,0,0.2751,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Anna Odine Stroem,NOR,657.0,0,0.2693,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Selina Freitag,GER,618.0,0,0.2383,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Katharina Schmid,GER,529.0,0,0.1746,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Agnes Reisch,GER,470.0,0,0.1378,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Sara Takanashi,JPN,446.0,0,0.1241,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Yuki Ito,JPN,400.0,0,0.0998,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Silje Opseth,NOR,380.0,0,0.0901,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Eirin Maria Kvandal,NOR,360.0,0,0.0809,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Thea Minyan Bjoerseth,NOR,340.0,0,0.0721,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Eva Pinkelnig,AUT,300.0,0,0.0562,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Jacqueline Seifriedsberger,AUT,280.0,0,0.0489,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Alexandria Loutitt,CAN,240.0,0,0.0359,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Josephine Pagnier,FRA,220.0,0,0.0302,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Anna Rupprecht,GER,200.0,0,0.025,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Juliane Seyfarth,GER,180.0,0,0.0202,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Ursa Bogataj,SLO,160.0,0,0.016,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Ema Klinec,SLO,140.0,0,0.0122,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Jenny Rautionaho,FIN,120.0,0,0.009,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Julia Clair,FRA,100.0,0,0.0062,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Katra Komar,SLO,80.0,0,0.004,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Luisa Goerlich,GER,60.0,0,0.0022,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Frida Westman,SWE,40.0,0,0.001,0.0,0.0,0.0,0.0
Women's Large Hill Individual,Ski Jumping,Astrid Norstedt,SWE,20.0,0,0.0002,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Michelle Uhrig,GER,175.0,0,0.1031,1.0,0.0,0.0,1.0
Women's Mass Start,Speed Skating,Marijke Groenewoud,NED,545.0,0,1.0,0.0,1.0,0.0,1.0
Women's Mass Start,Speed Skating,Ivanie Blondin,CAN,297.0,0,0.297,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Mia Manganello,USA,280.0,0,0.264,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Francesca Lollobrigida,ITA,273.0,0,0.2509,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Binyu Yang,CHN,248.0,0,0.2071,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Greta Myers,USA,219.0,0,0.1615,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Valerie Maltais,CAN,207.0,0,0.1443,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Wenjing Jin,CHN,192.0,0,0.1241,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Elisa Dul,NED,178.0,0,0.1067,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Kaitlyn McGregor,SUI,156.0,0,0.0819,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Ramona Härdi,SUI,137.0,0,0.0632,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Ayano Sato,JPN,135.0,0,0.0614,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Natalia Jabrzyk,POL,115.0,0,0.0445,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Josie Hofmann,GER,106.0,0,0.0378,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Momoka Horikawa,JPN,103.0,0,0.0357,0.0,0.0,1.0,1.0
Women's Mass Start,Speed Skating,Ji-Woo Park,KOR,100.0,0,0.0337,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Sandrine Tas,BEL,99.0,0,0.033,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Fran Vanhoutte,BEL,97.0,0,0.0317,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Alice Marletti,ITA,64.0,0,0.0138,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Aurora Grinden Løvås,NOR,57.0,0,0.0109,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Zuzana Kuršová,CZE,44.0,0,0.0065,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Violette Braun,FRA,31.0,0,0.0032,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Laura Peveri,ITA,24.0,0,0.0019,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Hanna Svenni,NOR,13.0,0,0.0006,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Olga Piotrowska,POL,12.0,0,0.0005,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Yoonji Kim,KOR,11.0,0,0.0004,0.0,0.0,0.0,0.0
Women's Mass Start,Speed Skating,Hana Noake,JPN,11.0,0,0.0004,0.0,0.0,0.0,0.0
Women's Moguls,Freestyle Skiing,Jaelin Kauf,USA,1336.0,0,1.0,1.0,0.0,0.0,1.0
Women's Moguls,Freestyle Skiing,Perrine Laffont,FRA,1090.0,0,0.6656,0.0,0.0,1.0,1.0
Women's Moguls,Freestyle Skiing,Tess Johnson,USA,683.0,0,0.2614,0.0,1.0,0.0,1.0
Women's Moguls,Freestyle Skiing,Maia Schwinghammer,CAN,681.0,0,0.2598,0.0,0.0,0.0,0.0
Women's Moguls,Freestyle Skiing,Olivia Giaccio,USA,573.0,0,0.1839,0.0,0.0,0.0,0.0
Women's Moguls,Freestyle Skiing,Jakara Anthony,AUS,550.0,0,0.1695,0.0,0.0,0.0,0.0
Women's Moguls,Freestyle Skiing,Anri Kawamura,JPN,500.0,0,0.1401,0.0,0.0,0.0,0.0
Women's Moguls,Freestyle Skiing,Hannah Soar,USA,450.0,0,0.1135,0.0,0.0,0.0,0.0
Women's Moguls,Freestyle Skiing,Anastassiya Gorodko,KAZ,400.0,0,0.0896,0.0,0.0,0.0,0.0
Women's Moguls,Freestyle Skiing,Justine Dufour-Lapointe,CAN,350.0,0,0.0686,0.0,0.0,0.0,0.0
Women's Moguls,Freestyle Skiing,Chloe Dufour-Lapointe,CAN,300.0,0,0.0504,0.0,0.0,0.0,0.0
Women's Moguls,Freestyle Skiing,Hedda Berntsen,NOR,250.0,0,0.035,0.0,0.0,0.0,0.0
Women's Moguls,Freestyle Skiing,Moa Backlund,SWE,200.0,0,0.0224,0.0,0.0,0.0,0.0
Women's Moguls,Freestyle Skiing,Tilde Hansson,SWE,150.0,0,0.0126,0.0,0.0,0.0,0.0
Women's Monobob,Bobsleigh,Elana Meyers Taylor,USA,550.0,0,0.6173,1.0,0.0,0.0,1.0
Women's Monobob,Bobsleigh,Laura Nolte,GER,700.0,0,1.0,0.0,0.0,1.0,1.0
Women's Monobob,Bobsleigh,Lisa Buckwitz,GER,650.0,0,0.8622,0.0,1.0,0.0,1.0
Women's Monobob,Bobsleigh,Kaillie Humphries,USA,600.0,0,0.7347,0.0,0.0,0.0,0.0
Women's Monobob,Bobsleigh,Mariama Jamanka,GER,500.0,0,0.5102,0.0,0.0,0.0,0.0
Women's Monobob,Bobsleigh,Christine de Bruin,CAN,450.0,0,0.4133,0.0,0.0,0.0,0.0
Women's Monobob,Bobsleigh,Kim Kalicki,GER,400.0,0,0.3265,0.0,0.0,0.0,0.0
Women's Monobob,Bobsleigh,Melanie Hasler,SUI,350.0,0,0.25,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Nozomi Maruyama,JPN,966.0,0,0.5822,1.0,0.0,0.0,1.0
Women's Normal Hill Individual,Ski Jumping,Nika Prevc,SLO,1266.0,0,1.0,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Lisa Eder,AUT,819.0,0,0.4185,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Abigail Strate,CAN,664.0,0,0.2751,0.0,0.0,1.0,1.0
Women's Normal Hill Individual,Ski Jumping,Anna Odine Stroem,NOR,657.0,0,0.2693,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Selina Freitag,GER,618.0,0,0.2383,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Katharina Schmid,GER,529.0,0,0.1746,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Nika Vodan,SLO,483.0,0,0.1456,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Agnes Reisch,GER,470.0,0,0.1378,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Sara Takanashi,JPN,446.0,0,0.1241,0.0,1.0,0.0,1.0
Women's Normal Hill Individual,Ski Jumping,Yuki Ito,JPN,400.0,0,0.0998,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Silje Opseth,NOR,380.0,0,0.0901,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Eirin Maria Kvandal,NOR,360.0,0,0.0809,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Thea Minyan Bjoerseth,NOR,340.0,0,0.0721,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Eva Pinkelnig,AUT,300.0,0,0.0562,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Jacqueline Seifriedsberger,AUT,280.0,0,0.0489,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Alexandria Loutitt,CAN,240.0,0,0.0359,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Josephine Pagnier,FRA,220.0,0,0.0302,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Anna Rupprecht,GER,200.0,0,0.025,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Juliane Seyfarth,GER,180.0,0,0.0202,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Ursa Bogataj,SLO,160.0,0,0.016,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Ema Klinec,SLO,140.0,0,0.0122,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Jenny Rautionaho,FIN,120.0,0,0.009,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Julia Clair,FRA,100.0,0,0.0062,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Katra Komar,SLO,80.0,0,0.004,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Luisa Goerlich,GER,60.0,0,0.0022,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Frida Westman,SWE,40.0,0,0.001,0.0,0.0,0.0,0.0
Women's Normal Hill Individual,Ski Jumping,Astrid Norstedt,SWE,20.0,0,0.0002,0.0,0.0,0.0,0.0
Women's Parallel Giant Slalom,Snowboard,Ramona Theresia Hofmeister,GER,600.0,0,1.0,1.0,0.0,0.0,1.0
Women's Parallel Giant Slalom,Snowboard,Ester Ledecka,CZE,550.0,0,0.8403,0.0,0.0,0.0,0.0
Women's Parallel Giant Slalom,Snowboard,Daniela Ulbing,AUT,500.0,0,0.6944,0.0,1.0,0.0,1.0
Women's Parallel Giant Slalom,Snowboard,Julie Zogg,SUI,450.0,0,0.5625,0.0,0.0,1.0,1.0
Women's Parallel Giant Slalom,Snowboard,Sofia Nadyrshina,RUS,400.0,0,0.4444,0.0,0.0,0.0,0.0
Women's Parallel Giant Slalom,Snowboard,Selina Joerg,GER,350.0,0,0.3403,0.0,0.0,0.0,0.0
Women's Parallel Giant Slalom,Snowboard,Sabine Schoeffmann,AUT,300.0,0,0.25,0.0,0.0,0.0,0.0
Women's Parallel Giant Slalom,Snowboard,Cheyenne Loch,GER,250.0,0,0.1736,0.0,0.0,0.0,0.0
Women's Singles,Figure Skating,Loena Hendrickx,BEL,1350.0,0,0.81,1.0,0.0,0.0,1.0
Women's Singles,Figure Skating,Kaori Sakamoto,JPN,1500.0,0,1.0,0.0,0.0,0.0,0.0
Women's Singles,Figure Skating,Isabeau Levito,USA,1400.0,0,0.8711,0.0,0.0,0.0,0.0
Women's Singles,Figure Skating,Mai Mihara,JPN,1300.0,0,0.7511,0.0,1.0,0.0,1.0
Women's Singles,Figure Skating,Bradie Tennell,USA,1250.0,0,0.6944,0.0,0.0,1.0,1.0
Women's Singles,Figure Skating,Kim Ye-lim,KOR,1200.0,0,0.64,0.0,0.0,0.0,0.0
Women's Singles,Figure Skating,Amber Glenn,USA,1150.0,0,0.5878,0.0,0.0,0.0,0.0
Women's Singles,Figure Skating,Mana Kawabe,JPN,1100.0,0,0.5378,0.0,0.0,0.0,0.0
Women's Singles,Figure Skating,Haein Lee,KOR,1050.0,0,0.49,0.0,0.0,0.0,0.0
Women's Singles,Figure Skating,Young You,KOR,1000.0,0,0.4444,0.0,0.0,0.0,0.0
Women's Singles Luge,Luge,Julia Taubitz,GER,250.0,0,1.0,1.0,0.0,0.0,1.0
Women's Singles Luge,Luge,Lisa Schulte,AUT,220.0,0,0.7744,0.0,0.0,0.0,0.0
Women's Singles Luge,Luge,Madeleine Egle,AUT,200.0,0,0.64,0.0,0.0,0.0,0.0
Women's Singles Luge,Luge,Dajana Eitberger,GER,180.0,0,0.5184,0.0,1.0,0.0,1.0
Women's Singles Luge,Luge,Natalie Geisenberger,GER,160.0,0,0.4096,0.0,0.0,0.0,0.0
Women's Singles Luge,Luge,Tatjana Huefner,GER,140.0,0,0.3136,0.0,0.0,0.0,0.0
Women's Singles Luge,Luge,Summer Britcher,USA,120.0,0,0.2304,0.0,0.0,1.0,1.0
Women's Singles Luge,Luge,Emily Sweeney,USA,100.0,0,0.16,0.0,0.0,0.0,0.0
Women's Singles Luge,Luge,Eliza Tiruma,LAT,90.0,0,0.1296,0.0,0.0,0.0,0.0
Women's Skeleton,Skeleton,Janine Flock,AUT,600.0,0,1.0,1.0,0.0,0.0,1.0
Women's Skeleton,Skeleton,Kim Meylemans,BEL,550.0,0,0.8403,0.0,0.0,0.0,0.0
Women's Skeleton,Skeleton,Tina Hermann,GER,500.0,0,0.6944,0.0,0.0,1.0,1.0
Women's Skeleton,Skeleton,Jaclyn Narracott,AUS,450.0,0,0.5625,0.0,0.0,0.0,0.0
Women's Skeleton,Skeleton,Kimberley Bos,NED,400.0,0,0.4444,0.0,0.0,0.0,0.0
Women's Skeleton,Skeleton,Hannah Neise,GER,350.0,0,0.3403,0.0,1.0,0.0,1.0
Women's Skeleton,Skeleton,Amelia Coltman,GBR,300.0,0,0.25,0.0,0.0,0.0,0.0
Women's Skeleton,Skeleton,Katie Uhlaender,USA,250.0,0,0.1736,0.0,0.0,0.0,0.0
Women's Ski Cross,Freestyle Skiing,Brittany Phelan,CAN,700.0,0,0.6049,1.0,0.0,0.0,1.0
Women's Ski Cross,Freestyle Skiing,Marielle Thompson,CAN,900.0,0,1.0,0.0,0.0,0.0,0.0
Women's Ski Cross,Freestyle Skiing,Sandra Naeslund,SWE,850.0,0,0.892,0.0,0.0,0.0,0.0
Women's Ski Cross,Freestyle Skiing,Fanny Smith,SUI,800.0,0,0.7901,0.0,0.0,0.0,0.0
Women's Ski Cross,Freestyle Skiing,Talina Gantenbein,SUI,650.0,0,0.5216,0.0,0.0,1.0,1.0
Women's Ski Cross,Freestyle Skiing,Daniela Maier,GER,600.0,0,0.4444,0.0,1.0,0.0,1.0
Women's Ski Cross,Freestyle Skiing,India Sherret,CAN,550.0,0,0.3735,0.0,0.0,0.0,0.0
Women's Ski Cross,Freestyle Skiing,Lisa Andersson,SWE,500.0,0,0.3086,0.0,0.0,0.0,0.0
Women's Ski Cross,Freestyle Skiing,Alexandra Edebo,SWE,450.0,0,0.25,0.0,0.0,0.0,0.0
Women's Ski Cross,Freestyle Skiing,Courtney Hoffos,CAN,400.0,0,0.1975,0.0,0.0,0.0,0.0
Women's Ski Cross,Freestyle Skiing,Andrea Limbacher,AUT,350.0,0,0.1512,0.0,0.0,0.0,0.0
Women's Ski Cross,Freestyle Skiing,Alizee Baron,FRA,300.0,0,0.1111,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Astrid Oeyre Slind,NOR,1100.0,0,0.2507,1.0,0.0,0.0,1.0
Women's Skiathlon,Cross-Country Skiing,Therese Johaug,NOR,1121.0,0,0.2603,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Nora Sanness,NOR,821.0,0,0.1396,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Katerina Janatova,CZE,742.0,0,0.1141,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Kristin Austgulen Fosnaes,NOR,736.0,0,0.1122,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Pia Fink,GER,709.0,0,0.1041,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Flora Dolci,FRA,646.0,0,0.0865,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Silje Theodorsen,NOR,567.0,0,0.0666,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Sophia Laukli,USA,519.0,0,0.0558,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Katherine Stewart-Jones,CAN,468.0,0,0.0454,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Helen Hoffmann,GER,466.0,0,0.045,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Lotta Udnes Weng,NOR,418.0,0,0.0362,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Katherine Sauerbrey,GER,363.0,0,0.0273,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Julia Kern,USA,347.0,0,0.0249,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Helene Marie Fossesholm,NOR,341.0,0,0.0241,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Jessie Diggins,USA,2197.0,0,1.0,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Victoria Carl,GER,1827.0,0,0.6915,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Kerttu Niskanen,FIN,1692.0,0,0.5931,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Moa Ilar,SWE,1630.0,0,0.5504,0.0,0.0,1.0,1.0
Women's Skiathlon,Cross-Country Skiing,Jonna Sundling,SWE,1537.0,0,0.4894,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Maja Dahlqvist,SWE,1454.0,0,0.438,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Ebba Andersson,SWE,1412.0,0,0.4131,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Karoline Simpson-Larsen,NOR,1380.0,0,0.3945,0.0,1.0,0.0,1.0
Women's Skiathlon,Cross-Country Skiing,Heidi Weng,NOR,1375.0,0,0.3917,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Frida Karlsson,SWE,1368.0,0,0.3877,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Jasmi Joensuu,FIN,1357.0,0,0.3815,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Emma Ribom,SWE,1338.0,0,0.3709,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Teresa Stadlober,AUT,1200.0,0,0.2983,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Katharina Hennig,GER,1150.0,0,0.274,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Linn Svahn,SWE,1050.0,0,0.2284,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Krista Parmakoski,FIN,1000.0,0,0.2072,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Rosie Brennan,USA,950.0,0,0.187,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Anne Kjersti Kalva,NOR,850.0,0,0.1497,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Delphine Claudel,FRA,800.0,0,0.1326,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Johanna Hagstroem,SWE,750.0,0,0.1165,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Nadine Faehndrich,SUI,700.0,0,0.1015,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Ane Appelkvist Stenseth,NOR,650.0,0,0.0875,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Jessica Yeaton,AUS,600.0,0,0.0746,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Caterina Ganz,ITA,550.0,0,0.0627,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Margrethe Bergane,NOR,500.0,0,0.0518,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Anamarija Lampic,SLO,450.0,0,0.042,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Anna Dyvik,SWE,400.0,0,0.0331,0.0,0.0,0.0,0.0
Women's Skiathlon,Cross-Country Skiing,Sofia Henriksson,SWE,350.0,0,0.0254,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Wendy Holdener,SUI,320.0,0,0.096,1.0,0.0,0.0,1.0
Women's Slalom,Alpine Skiing,Zrinka Ljutic,CRO,541.0,0,0.2743,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Katharina Liensberger,AUT,509.0,0,0.2428,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Lena Duerr,GER,473.0,0,0.2097,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Larsson Anna Swenn,SWE,347.0,0,0.1128,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Melanie Meillard,SUI,310.0,0,0.0901,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Lara Colturi,ALB,276.0,0,0.0714,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Andreja Slokar,SLO,260.0,0,0.0633,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Katharina Truppe,AUT,234.0,0,0.0513,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Katharina Huber,AUT,189.0,0,0.0335,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Cornelia Oehlund,SWE,156.0,0,0.0228,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Laurence St-Germain,CAN,121.0,0,0.0137,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Marie Lamure,FRA,100.0,0,0.0094,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Neja Dvornik,SLO,95.0,0,0.0085,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Elfman Hanna Aronsson,SWE,94.0,0,0.0083,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Ali Nullmeyer,CAN,86.0,0,0.0069,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Martina Peterlini,ITA,84.0,0,0.0066,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Clarisse Breche,FRA,65.0,0,0.004,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Mea Lara Della,ITA,52.0,0,0.0025,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Marta Rossetti,ITA,47.0,0,0.0021,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Jogan Ana Bucik,SLO,47.0,0,0.0021,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Eliane Christen,SUI,44.0,0,0.0018,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,A J Hurt,USA,44.0,0,0.0018,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Franziska Gritsch,AUT,42.0,0,0.0017,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Mikaela Shiffrin,USA,1033.0,0,1.0,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Camille Rast,SUI,883.0,0,0.7307,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Emma Aicher,GER,624.0,0,0.3649,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Paula Moltzan,USA,614.0,0,0.3533,0.0,0.0,1.0,1.0
Women's Slalom,Alpine Skiing,Lindsey Vonn,USA,590.0,0,0.3262,0.0,0.0,0.0,0.0
Women's Slalom,Alpine Skiing,Federica Brignone,ITA,520.0,0,0.2534,0.0,0.0,0.0,0.0
